1828486968,CAD,1,0,0,0,0,0,0,0,0,,,,
506679518,Call Center Automation,0,0,0,0,0,0,1,0,0,,,,
-1289754185,Can0bis,0,0,0,0,1,0,0,0,0,,,,
-1135682571,Carbon,0,0,1,0,0,0,0,0,0,,,,
1598857095,Career Ma0gement,0,0,0,0,0,0,0,0,1,,,,
1067879492,Career Planning,0,0,0,0,0,0,0,0,1,,,,
1353611362,Cars,1,0,0,0,0,0,0,0,0,,,,
-599489429,Casual Games,0,0,0,1,0,0,0,0,0,,,,
603224289,Celebrity,0,0,0,1,0,0,0,0,0,,,,
255390326,Certification Test,0,0,0,0,0,0,1,0,0,,,,
938555062,Charities,0,0,0,0,0,0,0,0,1,,,,
1642001660,Charity,0,0,0,0,0,0,0,0,1,,,,
-816675577,Charter Schools,0,0,0,0,0,0,0,0,1,,,,
-1352980621,Chat,0,0,0,0,0,0,1,0,0,,,,
1670133285,Chemicals,0,0,1,0,0,0,0,0,0,,,,
-1307984540,Child Care,0,0,0,0,1,0,0,0,0,,,,
-2048293078,Chi0 Internet,0,0,0,0,0,0,1,0,0,,,,
1988941676,Civil Engineers,0,0,0,0,0,1,0,0,0,,,,
-2133210287,Classifieds,0,0,0,0,0,0,1,0,0,,,,
636885120,Clean Energy,0,0,1,0,0,0,0,0,0,,,,
2139054419,Clean Technology,0,0,1,0,0,0,0,0,0,,,,
117656982,Clean Technology IT,0,0,1,0,0,0,0,0,0,,,,
-1157545247,Clinical Trials,0,0,0,0,1,0,0,0,0,,,,
792215338,Cloud-Based Music,0,0,0,0,0,0,1,0,0,,,,
616923904,Cloud Computing,0,0,0,0,0,0,1,0,0,,,,
-910702913,Cloud Data Services,0,0,0,0,0,0,1,0,0,,,,
-1328766476,Cloud Infrastructure,0,0,0,0,0,0,1,0,0,,,,
2113427785,Cloud Ma0gement,0,0,0,0,0,0,1,0,0,,,,
-1828178129,Cloud Security,0,0,0,0,0,0,1,0,0,,,,
-615214750,Coffee,0,0,0,1,0,0,0,0,0,,,,
1814865692,Collaboration,0,0,0,0,0,0,0,0,1,,,,
1182731361,Collaborative Consumption,0,0,0,0,0,0,0,0,1,,,,
-603077528,Collectibles,0,0,0,0,0,0,0,1,0,,,,
276144584,College Campuses,0,0,0,0,0,0,0,1,0,,,,
-1434857041,College Recruiting,0,0,0,0,0,0,0,0,1,,,,
219554832,Colleges,0,0,0,0,0,0,0,0,1,,,,
-1599278430,Comics,0,0,0,1,0,0,0,0,0,,,,
-920882794,Commercial Real Estate,0,0,0,0,0,0,1,0,0,,,,
1125290174,Commercial Solar,0,0,1,0,0,0,0,0,0,,,,
-636267051,Commodities,0,0,1,0,0,0,0,0,0,,,,
884812330,Communications Hardware,0,0,0,0,0,1,0,0,0,,,,
1394531902,Communications Infrastructure,0,0,0,0,0,1,0,0,0,,,,
368232300,Communities,0,0,0,0,0,0,0,0,1,,,,
1212075043,Comparison Shopping,0,0,0,0,0,0,1,0,0,,,,
-644909457,Computer Vision,0,0,0,0,0,1,0,0,0,,,,
2023343798,Computers,0,0,0,0,0,1,0,0,0,,,,
221747225,Concentrated Solar Power,0,0,1,0,0,0,0,0,0,,,,
193064765,Concerts,0,0,0,1,0,0,0,0,0,,,,
-296314069,Console Gaming,0,0,0,1,0,0,0,0,0,,,,
-1082541418,Construction,0,0,0,0,0,1,0,0,0,,,,
1235547164,Consulting,0,0,0,0,0,0,0,0,1,,,,
-1693660306,Consumer Behavior,0,0,0,0,0,0,0,0,1,,,,
-2026197521,Consumer Electronics,0,0,0,0,0,1,0,0,0,,,,
1416922097,Consumer Goods,0,0,0,0,0,1,0,0,0,,,,
-2078240400,Consumer Internet,0,0,0,0,0,0,0,0,1,,,,
1914690072,Consumer Lending,0,0,0,0,0,0,0,0,1,,,,
791768902,Consumers,0,0,0,0,0,0,0,0,1,,,,
244614406,Contact Centers,0,0,0,0,0,0,0,0,1,,,,
-257701025,Contact Ma0gement,0,0,0,0,0,0,0,0,1,,,,
1834706385,Content,0,0,0,1,0,0,0,0,0,,,,
236105397,Content Creators,0,0,0,1,0,0,0,0,0,,,,
-1010796928,Content Delivery,0,0,0,1,0,0,0,0,0,,,,
621012892,Content Discovery,0,0,0,1,0,0,0,0,0,,,,
-1015235410,Content Syndication,0,0,0,1,0,0,0,0,0,,,,
1356565714,Contests,0,0,0,1,0,0,0,0,0,,,,
-2145942898,Cooking,0,0,0,0,1,0,0,0,0,,,,
-222167732,Corporate IT,0,0,0,0,0,0,0,0,1,,,,
1942564821,Corporate Training,0,0,0,0,0,0,0,0,1,,,,
-1394294507,Corporate Wellness,0,0,0,0,1,0,0,0,0,,,,
-1455045487,Cosmetic Surgery,0,0,0,0,1,0,0,0,0,,,,
-625083008,Cosmetics,0,0,0,0,1,0,0,0,0,,,,
-1496288096,Coupons,0,0,0,0,0,0,0,0,1,,,,
1651427900,Coworking,0,0,0,0,0,0,0,0,1,,,,
-946619676,Craft Beer,0,0,0,1,0,0,0,0,0,,,,
547804471,Creative,0,0,0,1,0,0,0,0,0,,,,
-670049255,Creative Industries,0,0,0,1,0,0,0,0,0,,,,
1227299925,Credit,0,0,0,0,0,0,0,0,1,,,,
-2014071483,Credit Cards,0,0,0,0,0,0,0,0,1,,,,
-1967370601,CRM,0,0,0,0,0,0,0,0,1,,,,
1972754803,Crowdfunding,0,0,0,0,0,0,0,0,1,,,,
-279057051,Crowdsourcing,0,0,0,0,0,0,0,0,1,,,,
-1874365430,Curated Web,0,0,0,0,0,0,1,0,0,,,,
1940376452,Custom Retail,0,0,0,0,0,0,0,0,1,,,,
19706395,Customer Service,0,0,0,0,0,0,0,0,1,,,,
-517651777,Customer Support Tools,0,0,0,0,0,0,0,0,1,,,,
-1440096888,Cyber,0,0,0,0,0,0,0,0,1,,,,
-989007297,Cyber Security,0,0,0,0,0,0,0,0,1,,,,
-1302664182,Data Center Automation,0,0,0,0,0,0,0,0,1,,,,
-636292897,Data Center Infrastructure,0,0,0,0,0,0,0,0,1,,,,
-309347381,Data Centers,0,0,0,0,0,0,0,0,1,,,,
-1514134009,Data Integration,0,0,0,0,0,0,0,0,1,,,,
117100767,Data Mining,0,0,0,0,0,0,0,0,1,,,,
1392455958,Data Privacy,0,0,0,0,0,0,0,0,1,,,,
2124718634,Data Security,0,0,0,0,0,0,0,0,1,,,,
-339274062,Data Visualization,0,0,0,0,0,0,0,0,1,,,,
326029859,Databases,0,0,0,0,0,0,0,0,1,,,,
181781644,Debt Collecting,0,0,0,0,0,0,0,0,1,,,,
-586752265,Defense,0,0,0,0,0,1,0,0,0,,,,
742831991,Delivery,0,0,0,0,0,0,1,0,0,,,,
925698528,Demographies,0,0,0,0,0,0,1,0,0,,,,
1381814039,Dental,0,0,0,0,1,0,0,0,0,,,,
-1523483347,Design,1,0,0,0,0,0,0,0,0,,,,
1454531807,Designers,1,0,0,0,0,0,0,0,0,,,,
878406304,Developer APIs,0,0,0,0,0,0,0,0,1,,,,
1605990641,Developer Tools,0,0,0,0,0,0,0,0,1,,,,
446972144,Development Platforms,0,0,0,0,0,0,0,0,1,,,,
-1652748366,Diabetes,0,0,0,0,1,0,0,0,0,,,,
-2005471557,Diagnostics,0,0,0,0,1,0,0,0,0,,,,
-324080998,Dietary Supplements,0,0,0,0,1,0,0,0,0,,,,
-40897621,Digital Entertainment,0,0,0,1,0,0,0,0,0,,,,
1986628425,Digital Media,0,0,0,1,0,0,0,0,0,,,,
-1232312345,Digital Rights Ma0gement,0,0,0,1,0,0,0,0,0,,,,
-1635648124,Digital Sig0ge,0,0,0,1,0,0,0,0,0,,,,
1208045937,Direct Advertising,0,0,0,0,0,0,0,0,1,,,,
371736925,Direct Marketing,0,0,0,0,0,0,1,0,0,,,,
-749274135,Direct Sales,0,0,0,0,0,0,1,0,0,,,,
1331456114,Discounts,0,0,0,0,0,0,0,0,1,,,,
1933256539,Displays,0,0,0,0,0,1,0,0,0,,,,
63887482,Disruptive Models,0,0,1,0,0,0,0,0,0,,,,
1142122553,Distribution,0,0,0,0,0,0,0,1,0,,,,
-1682373508,Distributors,0,0,0,0,0,0,0,1,0,,,,
702330893,DIY,0,0,0,0,0,0,0,1,0,,,,
-50629135,Doctors,0,0,0,0,1,0,0,0,0,,,,
2001796664,Document Ma0gement,0,0,0,0,0,0,0,1,0,,,,
1280728695,DOD/Military,0,0,0,0,0,1,0,0,0,,,,
141091180,Domains,0,0,0,0,0,0,1,0,0,,,,
1848884017,Drones,1,0,0,0,0,0,0,0,0,,,,
370311710,E-Books,0,0,0,1,0,0,0,0,0,,,,
683489360,E-Commerce,0,0,0,0,0,0,0,1,0,,,,
-530762457,E-Commerce Platforms,0,0,0,0,0,0,0,1,0,,,,
289926466,Early-Stage Technology,0,0,1,0,0,0,0,0,0,,,,
-2140623128,EBooks,0,0,0,1,0,0,0,0,0,,,,
-4702347,EDA Tools,0,0,0,0,0,0,0,1,0,,,,
2016486275,Ediscovery,0,0,0,0,0,0,0,1,0,,,,
-32126197,EdTech,0,0,0,0,0,0,0,1,0,,,,
-1738413806,Education,0,0,0,0,0,0,0,1,0,,,,
-1022359046,Educatio0l Games,0,0,0,1,0,0,0,0,0,,,,
1126252656,Edutainment,0,0,0,1,0,0,0,0,0,,,,
-2098540089,Elder Care,0,0,0,0,1,0,0,0,0,,,,
534179905,Electric Vehicles,1,0,0,0,0,0,0,0,0,,,,
1777420798,Electrical Distribution,0,0,0,0,0,1,0,0,0,,,,
-890750451,Electronic Health Records,0,0,0,0,1,0,0,0,0,,,,
-1171344083,Electronics,0,0,0,0,0,1,0,0,0,,,,
-1161231622,Email,0,0,0,0,0,0,1,0,0,,,,
1780488479,Email Marketing,0,0,0,0,0,0,0,0,1,,,,
-1773154778,Email Newsletters,0,0,0,0,0,0,0,0,1,,,,
905013683,Embedded Hardware and Software,0,0,0,0,0,1,0,0,0,,,,
-1328210138,Emerging Markets,0,0,0,0,0,0,0,1,0,,,,
1309340076,Employer Benefits Programs,0,0,0,0,0,0,0,0,1,,,,
-1926565704,Employment,0,0,0,0,0,0,0,1,0,,,,
1331733274,Energy,0,0,1,0,0,0,0,0,0,,,,
1001446148,Energy Efficiency,0,0,1,0,0,0,0,0,0,,,,
28748568,Energy IT,0,0,1,0,0,0,0,0,0,,,,
1782902359,Energy Ma0gement,0,0,1,0,0,0,0,0,0,,,,
1798254900,Energy Storage,0,0,1,0,0,0,0,0,0,,,,
-1546094358,Engineering Firms,0,0,0,0,0,0,0,1,0,,,,
-1208370314,Enterprise 2.0,0,0,0,0,0,0,0,1,0,,,,
-635975834,Enterprise Application,0,0,0,0,0,0,0,1,0,,,,
332783257,Enterprise Purchasing,0,0,0,0,0,0,0,0,1,,,,
703544377,Enterprise Resource Planning,0,0,0,0,0,0,0,1,0,,,,
-1314346916,Enterprise Search,0,0,0,0,0,0,1,0,0,,,,
895218635,Enterprise Security,0,0,0,0,0,0,0,1,0,,,,
-2003890747,Enterprise Software,0,0,0,0,0,0,0,1,0,,,,
100769536,Enterprises,0,0,0,0,0,0,0,1,0,,,,
121594393,Entertainment,0,0,0,1,0,0,0,0,0,,,,
2065100649,Entertainment Industry,0,0,0,1,0,0,0,0,0,,,,
-1647902419,Entrepreneur,0,0,0,0,0,0,0,1,0,,,,
840302033,Environmental Innovation,0,0,1,0,0,0,0,0,0,,,,
116735792,Estimation and Quoting,0,0,0,0,0,0,0,0,1,,,,
113284609,Event Ma0gement,0,0,0,1,0,0,0,0,0,,,,
1808247497,Events,0,0,0,1,0,0,0,0,0,,,,
-1528097260,Exercise,0,0,0,0,1,0,0,0,0,,,,
-248712967,Eyewear,0,0,0,0,1,0,0,0,0,,,,
-428409001,Face Recognition,0,0,0,0,0,0,0,0,1,,,,
-1120703135,Facebook Applications,0,0,0,0,0,0,0,0,1,,,,
2017438597,Families,0,0,0,0,0,0,0,1,0,,,,
-1626921141,Fantasy Sports,0,0,0,1,0,0,0,0,0,,,,
-64392470,Farmers Market,0,0,0,0,0,1,0,0,0,,,,
-1650761611,Farming,0,0,0,0,0,1,0,0,0,,,,
-2010811225,Fashion,0,0,0,1,0,0,0,0,0,,,,
-1422391322,Fertility,0,0,1,0,0,0,0,0,0,,,,
-1281305466,Field Support Services,0,0,0,0,0,0,0,1,0,,,,
1075231244,File Sharing,0,0,0,0,0,0,0,1,0,,,,
-2053914537,Film,0,0,0,1,0,0,0,0,0,,,,
-1452371201,Film Distribution,0,0,0,1,0,0,0,0,0,,,,
252460658,Film Production,0,0,0,1,0,0,0,0,0,,,,
282896856,Fi0nce,0,0,0,0,0,0,0,0,1,,,,
-1649321696,Fi0nce Technology,0,0,0,0,0,0,0,0,1,,,,
422548295,Fi0ncial Exchanges,0,0,0,0,0,0,0,0,1,,,,
-154668073,Fi0ncial Services,0,0,0,0,0,0,0,0,1,,,,
601872513,FinTech,0,0,0,0,0,0,0,0,1,,,,
-752171586,Fitness,0,0,0,0,1,0,0,0,0,,,,
1171134516,Flash Sales,0,0,0,0,0,0,0,1,0,,,,
-1637990569,Flash Storage,0,0,0,0,0,0,0,1,0,,,,
-1375438857,Fleet Ma0gement,0,0,0,0,0,0,0,1,0,,,,
-1176397360,Flowers,0,0,0,0,0,0,0,1,0,,,,
-1724855066,Fmcg,0,0,0,0,0,1,0,0,0,,,,
-2140844691,Food Processing,0,0,0,0,0,1,0,0,0,,,,
1044837594,Forums,0,0,0,0,0,0,1,0,0,,,,
-1591838186,Fraud Detection,0,0,0,0,0,0,0,0,1,,,,
-1818764775,Freelancers,0,0,0,0,0,0,0,1,0,,,,
1634364380,Freemium,0,0,0,0,0,0,0,0,1,,,,
-728660022,FreetoPlay Gaming,0,0,0,1,0,0,0,0,0,,,,
-2029146584,Fruit,0,0,0,0,0,0,0,1,0,,,,
739475710,Fuel Cells,0,0,1,0,0,0,0,0,0,,,,
-1674309885,Fuels,1,0,0,0,0,0,0,0,0,,,,
-2130754575,Funeral Industry,0,0,1,0,0,0,0,0,0,,,,
-1636920558,Furniture,0,0,0,0,0,1,0,0,0,,,,
-2039617303,Gadget,0,0,0,0,0,1,0,0,0,,,,
666320692,Gambling,0,0,0,1,0,0,0,0,0,,,,
441639402,Game,0,0,0,1,0,0,0,0,0,,,,
-1979247660,Game Mechanics,0,0,0,1,0,0,0,0,0,,,,
1994363441,Games,0,0,0,1,0,0,0,0,0,,,,
-1130375530,Gamification,0,0,0,1,0,0,0,0,0,,,,
-1776113094,Gas,0,0,1,0,0,0,0,0,0,,,,
198362235,Gay & Lesbian,0,0,0,0,0,0,0,1,0,,,,
-1690896568,General Public Worldwide,0,0,0,0,0,0,0,1,0,,,,
1895827846,Genetic Testing,0,0,0,0,1,0,0,0,0,,,,
1446932027,Geospatial,0,0,0,0,0,0,0,1,0,,,,
-1747399199,Gift Card,0,0,0,0,0,0,0,1,0,,,,
1180080558,Gift Exchange,0,0,0,0,0,0,0,1,0,,,,
-1569644825,Gift Registries,0,0,0,0,0,0,0,1,0,,,,
-637005745,Gold,0,0,0,0,0,0,0,0,1,,,,
1205992180,Gover0nce,0,0,0,0,0,0,0,1,0,,,,
-1883898587,Government Innovation,0,0,0,0,0,0,0,1,0,,,,
1176672269,Governments,0,0,0,0,0,0,0,1,0,,,,
-1582967416,Gps,0,0,0,0,0,0,1,0,0,,,,
1250845098,Graphics,0,0,0,0,0,0,1,0,0,,,,
-511381923,Green,0,0,1,0,0,0,0,0,0,,,,
1127818007,Green Consumer Goods,0,0,1,0,0,0,0,0,0,,,,
158916201,Groceries,0,0,0,0,0,1,0,0,0,,,,
-1727952694,Group Buying,0,0,0,0,0,0,0,0,1,,,,
813114322,Group SMS,0,0,0,0,0,0,1,0,0,,,,
943873683,Guides,0,0,0,0,0,0,0,1,0,,,,
-1170526804,Handmade,0,0,0,0,0,1,0,0,0,,,,
-1439501209,Hardware,0,0,0,0,0,1,0,0,0,,,,
1967925547,Hardware + Software,0,0,0,0,0,1,0,0,0,,,,
-1819927258,Health and Insurance,0,0,0,0,1,0,0,0,0,,,,
-1005094626,Health and Wellness,0,0,0,0,1,0,0,0,0,,,,
-149881086,Health Care,0,0,0,0,1,0,0,0,0,,,,
-1485844325,Health Care Information Technology,0,0,0,0,1,0,0,0,0,,,,
-1988893386,Health Diagnostics,0,0,0,0,1,0,0,0,0,,,,
-1368057050,Health Services Industry,0,0,0,0,1,0,0,0,0,,,,
1234866674,Healthcare Services,0,0,0,0,1,0,0,0,0,,,,
1823918051,Heavy Industry,1,0,0,0,0,0,0,0,0,,,,
-812075947,Hedge Funds,0,0,0,0,0,0,0,0,1,,,,
-2020432865,High School Students,0,0,0,0,0,0,0,1,0,,,,
-1971976635,High Schools,0,0,0,0,0,0,0,1,0,,,,
-646587358,High Tech,0,0,0,0,0,0,0,1,0,,,,
-1483898179,Home & Garden,0,0,1,0,0,0,0,0,0,,,,
1465083288,Home Automation,0,0,1,0,0,0,0,0,0,,,,
1973363206,Home Decor,0,0,1,0,0,0,0,0,0,,,,
-1326724558,Home Owners,0,0,0,0,0,0,0,1,0,,,,
642552406,Home Renovation,0,0,0,0,0,0,0,1,0,,,,
1227581332,Homeland Security,0,0,0,0,0,0,0,1,0,,,,
-1610355143,Homeless Shelter,0,0,0,0,0,0,0,1,0,,,,
159188737,Hospitality,0,0,0,0,0,0,0,1,0,,,,
34337427,Hospitals,0,0,0,0,1,0,0,0,0,,,,
906405271,Hotels,0,0,0,1,0,0,0,0,0,,,,
2012189077,Human Computer Interaction,0,0,0,0,0,0,0,1,0,,,,
1091472623,Human Resource Automation,0,0,0,0,0,0,0,1,0,,,,
-1490024459,Human Resources,0,0,0,0,0,0,0,1,0,,,,
1109492702,Humanitarian,0,0,0,0,0,0,0,1,0,,,,
1052850263,IaaS,0,0,0,0,0,0,0,1,0,,,,
-1870798036,ICT,0,0,0,0,0,0,0,1,0,,,,
-1350457348,Identity,0,0,0,0,0,0,0,1,0,,,,
1707894259,Identity Ma0gement,0,0,0,0,0,0,0,0,1,,,,
-268068413,Image Recognition,0,0,0,0,0,0,0,0,1,,,,
-199582087,Impact Investing,0,0,0,0,0,0,0,0,1,,,,
-1099931474,In-Flight Entertainment,0,0,0,1,0,0,0,0,0,,,,
509573258,Incentives,0,0,0,0,0,0,0,0,1,,,,
149477519,Incubators,0,0,0,0,0,0,0,0,1,,,,
626155042,Independent Music Labels,0,0,0,1,0,0,0,0,0,,,,
-1024813618,Independent Pharmacies,0,0,0,0,1,0,0,0,0,,,,
-444253601,Indians,0,0,0,0,0,0,0,1,0,,,,
-2089572284,Indoor Positioning,0,0,0,0,0,0,0,1,0,,,,
293254910,Industrial,0,0,0,0,0,1,0,0,0,,,,
1139419456,Industrial Automation,1,0,0,0,0,0,0,0,0,,,,
-188859973,Information Security,0,0,0,0,0,0,0,0,1,,,,
-1598997579,Information Services,0,0,0,0,0,0,0,0,1,,,,
-777506028,Information Technology,0,0,0,0,0,0,0,0,1,,,,
-1801820252,Infrastructure,0,0,0,0,0,0,0,0,1,,,,
-1097809911,Innovation Engineering,0,0,0,0,0,0,0,0,1,,,,
1977841926,Innovation Ma0gement,0,0,0,0,0,0,0,0,1,,,,
1909083951,Insurance,0,0,0,0,0,0,0,0,1,,,,
1944094729,Intellectual Asset Ma0gement,0,0,0,0,0,0,0,1,0,,,,
1448872949,Intellectual Property,0,0,0,0,0,0,0,1,0,,,,
896204332,Intelligent Systems,0,0,0,0,0,0,0,1,0,,,,
-2136791376,Interest Graph,0,0,0,0,0,0,0,1,0,,,,
1982144325,Interface Design,0,0,0,1,0,0,0,0,0,,,,
-1944358429,Interior Design,0,0,0,1,0,0,0,0,0,,,,
-1313268282,Internet,0,0,0,0,0,0,1,0,0,,,,
479494955,Internet Infrastructure,0,0,0,0,0,0,1,0,0,,,,
-1190919173,Internet Marketing,0,0,0,0,0,0,0,0,1,,,,
-1878458269,Internet of Things,0,0,0,0,0,0,0,0,1,,,,
-313505614,Internet Radio Market,0,0,0,0,0,0,1,0,0,,,,
586781795,Internet Service Providers,0,0,0,0,0,0,1,0,0,,,,
1090126643,Investment Ma0gement,0,0,0,0,0,0,0,0,1,,,,
-734596191,iOS,0,0,0,0,0,0,0,1,0,,,,
515317803,iPad,0,0,0,0,0,0,0,1,0,,,,
1903096685,iPhone,0,0,0,0,0,0,0,1,0,,,,
1946355181,IT and Cybersecurity,0,0,0,0,0,0,0,1,0,,,,
1572996576,IT Ma0gement,0,0,0,0,0,0,0,1,0,,,,
184260871,Jewelry,0,0,0,1,0,0,0,0,0,,,,
1654806800,Jour0lism,0,0,0,0,0,0,1,0,0,,,,
116975227,K-12 Education,0,0,0,0,0,0,0,1,0,,,,
-1221710582,Kids,0,0,0,0,0,0,0,1,0,,,,
1524602372,Knowledge Ma0gement,0,0,0,0,0,0,0,1,0,,,,
1370310822,Landscaping,0,0,0,0,0,0,0,1,0,,,,
343707191,Language Learning,0,0,0,0,0,0,0,1,0,,,,
-1598182500,Lasers,0,0,0,0,1,0,0,0,0,,,,
-149995819,Law Enforcement,0,0,0,0,0,0,0,1,0,,,,
-1599549611,Lead Generation,0,0,0,0,0,0,0,1,0,,,,
-1874331691,Lead Ma0gement,0,0,0,0,0,0,0,1,0,,,,
371955107,Legal,0,0,0,0,0,0,0,1,0,,,,
1996213256,Leisure,0,0,0,1,0,0,0,0,0,,,,
1490160561,Licensing,0,0,0,0,0,0,0,1,0,,,,
-806056095,Life Sciences,0,0,0,0,0,0,0,1,0,,,,
405320025,Lifestyle,0,0,0,1,0,0,0,0,0,,,,
232716335,Lifestyle Businesses,0,0,0,1,0,0,0,0,0,,,,
-1437306912,Lifestyle Products,0,0,0,1,0,0,0,0,0,,,,
-203068468,Lighting,0,0,1,0,0,0,0,0,0,,,,
-721138627,Limousines,1,0,0,0,0,0,0,0,0,,,,
1920001734,Linux,0,0,0,0,0,0,0,1,0,,,,
1264500219,Local,0,0,0,0,0,0,0,1,0,,,,
2132775245,Local Advertising,0,0,0,0,0,0,0,0,1,,,,
